3363,,PALETAS,PALETA H. ARTE MELON,65,0,65,28,83.62,86.8,141.75,40.1,189,40.1,25,25,21,7798336650695,25,U,0.12,86.8,189,180,18,31
3364,,PALETAS,PALETA H. ARTE FRUTILLA,65,0,65,28,83.62,86.8,141.75,40.1,189,40.1,25,25,21,7798336650671,25,U,0.12,86.8,189,180,18,31
3365,,PALETAS,PALETA H. ARTE DUL. D LE.,65,0,65,28,83.62,86.8,141.75,40.1,189,40.1,25,25,21,7798336650657,25,U,0.12,86.8,189,180,18,31
3366,,PALETAS,PALETA H. ARTE CHOC. DDL.,65,0,65,28,83.62,86.8,141.75,40.1,189,40.1,25,25,21,7798336650633,25,U,0.12,86.8,189,180,18,31
3367,,PALETAS,PALETA H. ARTE COOKIES,65,0,65,28,83.62,86.8,141.75,40.1,189,40.1,25,25,21,7798336650596,25,U,0.12,86.8,189,180,18,31
3368,,PALETAS,PALETA H. ARTE FRU. L. C.,65,0,65,28,83.62,86.8,141.75,40.1,189,40.1,25,25,21,7798336650541,25,U,0.12,86.8,189,180,18,31
3370,,LA MONTEVI,POTE LMTVD FRUT GRAN 500G,272.42,20,217.94,23,269.4,53.08,424.15,30.12,499,30.12,6,15,21,7798131012049,6,U,0.5,53.08,499,140,14,D36
3371,,LA MONTEVI,POTE LMTVD CHO DUL G 500G,272.42,20,217.94,23,269.4,53.08,424.15,30.12,499,30.12,6,15,21,7798131012032,6,U,0.5,53.08,499,140,14,D36
3372,,LA MONTEVI,POTE LMTVD LIMON 500G,272.42,20,217.94,23,269.4,53.08,424.15,30.12,499,30.12,6,15,21,7798131010847,6,U,0.5,53.08,499,140,14,D36
3373,,LA MONTEVI,POTE LMTVD BANAN SPL 500G,306.4,20,245.12,17,288.22,43.08,424.15,21.62,499,21.62,6,15,21,7798131012261,6,U,0.5,43.08,499,130,13,D37
3374,,LA MONTEVI,POTE LMTVD 3 CHOCOL. 500G,306.4,20,245.12,17,288.22,43.08,424.15,21.62,499,21.62,6,15,21,7798131012254,6,U,0.5,43.08,499,130,13,D37
3375,,LA MONTEVI,POTE LMTVD D.LECHE 500G,306.4,20,245.12,17,288.22,43.08,424.15,21.62,499,21.62,6,15,21,7798131010199,6,U,0.5,43.08,499,130,13,D37
3376,,LA MONTEVI,POTE LMTVD TRAMONT 500G,306.4,20,245.12,17,288.22,43.08,424.15,21.62,499,21.62,6,15,21,7798131010670,6,U,0.5,43.08,499,130,13,D37
3377,,LA MONTEVI,POTE LMTVDA S.FLAN X300GR,160.27,20,128.22,20,154.63,59.81,254.15,35.84,299,35.84,8,15,21,7798131012322,8,U,0.3,59.81,299,0,0,D38
3378,,LA MONTEVI,POTE LMTVDA D.LECH X300GR,160.27,20,128.22,20,154.63,59.81,254.15,35.84,299,35.84,8,15,21,7798131012315,8,U,0.3,59.81,299,0,0,D38
3379,,LA MONTEVI,POTE LMTVDA ALPINO X300GR,160.27,20,128.22,20,154.63,59.81,254.15,35.84,299,35.84,8,15,21,7798131012292,8,U,0.3,59.81,299,0,0,D38
3380,,LA MONTEVI,POTE LMTVDA COOKIE X300GR,160.27,20,128.22,20,154.63,59.81,254.15,35.84,299,35.84,8,15,21,7798131012308,8,U,0.3,59.81,299,0,0,D38
3382,,QUEEN,TORTA HELADA PIONONO,370.37,10,333.33,20,402,43.7,629.1,29.33,699,29.33,10,10,21,7798088851807,8,U,0.4,53.98,749,60,10,D39
3391,,QUEEN,HELADO QUEEN AM FR DL FLA,451.85,10,406.67,20,490.44,51.49,809.1,36.34,899,36.34,10,10,21,7798088851395,1,U,1.5,61.6,959,437,23,
3392,,QUEEN,HELADO QUEEN CH DL BA GR,451.85,10,406.67,20,490.44,51.49,809.1,36.34,899,36.34,10,10,21,7798088851401,1,U,1.5,61.6,959,437,23,
3393,,QUEEN,HELADO ACAPULCO 3L 4 GUS,355.56,10,320,18,379.49,30.45,599,30.45,599,30.45,10,0,21,7798088853078,1,U,1.5,36.98,629,437,23,
3410,,PASTAS,RAVIOLES RICOTA x500gr,96,0,96,20,115.78,56.32,197.1,40.69,219,40.69,9,10,21,7798354690130,18,U,0.5,70.6,239,66,12,D40
3411,,PASTAS,RAVIOLES VERDURA x500g,72.5,10,65.25,17,76.72,28.19,119,28.19,119,28.19,10,0,21,7798354690123,18,U,0.5,28.19,119,66,12,D41
3412,,PASTAS,RAVIOLON RIC Y QUE X500G,115,0,115,20,138.69,54.34,233.1,38.9,259,38.9,8,10,21,7798354690154,18,U,0.5,66.26,279,66,12,D42
3413,,PASTAS,RAVIOLON VERDURA x500gr,115,0,115,20,138.69,54.34,233.1,38.9,259,38.9,16,10,21,7798354690161,18,U,0.5,66.26,279,66,12,D43
3414,,PASTAS,RAVIOLES DE POLLO X500 GR,96,0,96,20,115.78,56.32,197.1,40.69,219,40.69,18,10,21,7798354690147,18,U,0.5,70.6,239,0,0,D44
3417,,PASTAS,NIOQUIS x500gr,115,0,115,19,137.53,49.63,224.1,34.67,249,34.67,18,10,21,7798354690406,18,U,0.5,61.65,269,66,12,D45
3418,,PASTAS,FIDEOS x500gr,70,0,70,20,84.42,55.66,143.1,40.09,159,40.09,8,10,21,7798354690116,16,U,0.5,75.24,179,66,12,D46
3510,,ARTICO,BARRITA MOZZARELLA x400gr,610.8,60,244.32,22,299.56,62.5,500.65,38.12,589,38.12,16,15,21,7798354690246,20,U,0.4,70.77,619,100,10,D40
3511,,ARTICO,FORMITAS DE MERLUZA X400G,268.1,60,107.24,22,131.49,75.36,223.2,40.29,279,40.29,20,20,21,7798354690215,20,U,0.4,94.21,309,0,0,D48
3512,,ARTICO,CROQ. PAPA JAM/QUE X400GR,379.3,60,151.72,22,186.02,72.82,311.2,38.26,389,38.26,20,20,21,7798354690253,20,U,0.4,81.71,409,0,0,D49
3513,,ARTICO,MEDALLON DE MERLUZA X400G,283.1,60,113.24,22,138.84,77.98,233.22,38.82,299,38.82,20,22,21,7798354690239,20,U,0.4,89.89,319,0,0,D50
3514,,ARTICO,MED. MERL. C/ESPIN. X400G,297.7,60,119.08,20,143.61,72.07,239.2,37.66,299,37.66,5,20,21,7798354690192,20,U,0.4,83.58,319,0,0,D51
3515,,ARTICO,RABAS X300 GR,1090,70,327,18,387.79,36.18,575.1,22.56,639,22.56,25,10,21,7798354690222,25,U,0.3,36.18,639,0,0,D52
3516,,ARTICO,PAELLA X400GR,847,60,338.8,18,401.78,43.78,629.1,29.4,699,29.4,20,10,21,7794058004129,20,U,0.4,49.95,729,0,0,D53
3517,,ARTICO,MEDALLON SALMON X4U 400G,472,12,415.36,20,500.92,31.82,759.05,25.23,799,25.23,25,5,21,,25,U,0.4,48.32,899,0,0,D54
3518,,ARTICO,BASTONES DE SURIMI X250GR,140.5,12,123.64,26,156.57,47.27,251.1,32.55,279,32.55,40,10,21,7730977390127,40,U,0.25,57.83,299,0,0,D55
3519,,ARTICO,ATUN RECORTES X500GR,499,12,439.12,25,551.64,34.69,854.05,27.95,899,27.95,20,5,21,7794058700854,20,U,0.5,45.17,969,0,0,D56
3605,,CALISA,MILANESA DE POLLO X800,287.1,0,287.1,16,334.7,33.09,485.1,19.78,539,19.78,6,10,21,7798354690291,6,U,0.8,38.03,559,0,0,D57
3607,,CALISA,MED. POLLO REB. X4 X320GR,93.03,0,93.03,20,112.19,68.69,194.65,43.39,229,43.39,15,15,21,7798354690352,15,U,0.32,76.06,239,0,0,D58
3609,,CALISA,MED. POLLO S/R X4 X320GR,122.43,0,122.43,20,147.65,61.76,245.65,37.5,289,37.5,15,15,21,7798354690314,15,U,0.32,72.96,309,0,0,D59
3610,,CALISA,2 MILABURGUER CARNE X220G,101.29,0,101.29,20,122.16,48.16,197.1,33.35,219,33.35,22,10,21,7798354690338,22,U,0.22,61.7,239,0,0,D60
3611,,CALISA,2 MILABURGUER POLLO X220G,74.9,0,74.9,22,91.84,61.09,161.1,44.98,179,44.98,23,10,21,7798354690321,23,U,0.22,70.09,189,0,0,D61
3620,,NUEVA COL.,MILANESA DE CARNE X750GR,474,0,474,16,552.59,19.5,783.02,17.11,799,17.11,24,2,21,7798354690482,24,U,0.75,34.45,899,0,0,
3705,MARRON,POLONI,6 MIL. SOJA CLAS. X 450GR,59.63,10,53.67,17,63.11,29.64,99,29.64,99,29.64,30,0,21,7798354690437,30,U,0.45,29.64,99,0,0,D62
3706,VERDE,POLONI,6 MIL. SOJA C/ESPIN X375G,90,0,90,20,108.54,59.14,177.65,35.27,209,35.27,34,15,21,7798354690475,34,U,0.37,74.37,229,0,0,D63
3707,ROJO,POLONI,4 MIL. SOJA CAPRESE X350G,130,0,130,20,156.78,57.61,254.15,33.97,299,33.97,37,15,21,7798354690444,37,U,0.35,62.89,309,0,0,D64
3711,AMARI,POLONI,4 MED. ARROZ Y VERD X400G,104,0,104,20,125.42,64.08,211.65,39.47,249,39.47,33,15,21,7798354690468,33,U,0.4,77.26,269,0,0,D65
3712,AZUL,POLONI,4 MED. ESPINACA X400 GR,126,0,126,20,151.96,62.61,254.15,38.22,299,38.22,33,15,21,7798354690451,33,U,0.4,68.05,309,0,0,D66
3720,,SAN SILVES,4 MED LENTEJA TRIGO 320GR,70,0,70,22,85.83,72.36,152.15,46.5,179,46.5,16,15,21,7798354690550,16,U,0.32,91.62,199,0,0,D70
3801,,FINCA,PAPAS RUSTICAS X700 GR,93.39,10,84.05,30,109.81,27.19,169,27.19,169,27.19,14,0,21,7798354690505,14,U,0.7,27.19,169,0,0,D67
3802,,FINCA,PAPAS ESPANIOLAS X700 GR,107.37,10,96.63,44,139.85,53.06,233.1,37.75,259,37.75,14,10,21,7798354690499,14,U,0.7,64.88,279,0,0,D68
3820,M,PANIFICADO,MEDIALUNAS SALADAS X12UNI,154,0,154,18,182.63,35.31,299,35.31,299,35.31,36,0,21,7798354690512,36,U,0.48,35.31,299,0,0,
3821,C,PANIFICADO,CROISSANT AGRIDULCE X12UN,154,0,154,18,182.63,35.31,299,35.31,299,35.31,36,0,21,7798354690529,36,U,0.48,35.31,299,0,0,
3822,B,PANIFICADO,BIZCOCHOS SALADOS X18UNID,160,0,160,16,186.53,32.48,299,32.48,299,32.48,30,0,21,7798354690536,30,U,0.5,32.48,299,0,0,
